,Phase L1-,Phase L1,Phase L2,Phase L2-,Phase L3,Phase L3-,PV sur phase L1,PV sur phase L1-,PV sur phase L2,PV sur phase L2-,P_cons,P_prod,P_tot
2021-12-16 22:29:04+01:00,0.0,605.9999999124557,139.00000002468005,0.0,462.99999998882413,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1206.9999999259835,-0.9999999999763531,1207.9999999259599
2021-12-16 22:29:12+01:00,0.0,601.9999999552965,141.00000000325963,0.0,458.00000010058284,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1201.000000059139,0.0,1201.000000059139
2021-12-16 22:29:20+01:00,0.0,598.9999999292195,140.00000001396984,0.0,456.99999993667006,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1195.9999998798594,0.0,1195.9999998798594
2021-12-16 22:29:28+01:00,0.0,598.9999999292195,139.00000002468005,0.0,456.00000000558794,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1193.9999999594875,0.0,1193.9999999594875
2021-12-16 22:29:36+01:00,0.0,600.0000000931323,139.00000002468005,0.0,456.99999993667006,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1197.0000000544587,0.9999999999763531,1196.0000000544824
2021-12-16 22:29:44+01:00,0.0,600.0000000931323,140.00000001396984,0.0,456.99999993667006,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1197.0000000437722,0.0,1197.0000000437722
2021-12-16 22:29:52+01:00,0.0,604.9999999813735,140.00000001396984,0.0,462.000000057742,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1208.0000000530617,0.9999999999763531,1207.0000000530854
2021-12-16 22:30:00+01:00,0.0,605.9999999124557,140.00000001396984,0.0,462.000000057742,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1206.9999999841912,-0.9999999999763531,1207.9999999841675
2021-12-16 22:30:08+01:00,0.0,605.9999999124557,141.00000000325963,0.0,462.000000057742,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1208.9999999734573,0.0,1208.9999999734573
2021-12-16 22:30:16+01:00,0.0,612.9999998956919,141.99999999254942,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1222.9999999981374,0.0,1222.9999999981374
2021-12-16 22:30:24+01:00,0.0,625.9999999310821,153.99999998044223,0.0,469.0000000409782,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1247.9999999525262,-0.9999999999763531,1248.9999999525025
2021-12-16 22:30:32+01:00,0.0,611.9999999646097,139.00000002468005,0.0,469.0000000409782,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1221.0000000302443,0.9999999999763531,1220.000000030268
2021-12-16 22:30:40+01:00,0.0,610.9999970067292,136.99999806704,0.0,468.99999817833304,1.7462298274040222e-07,-2.444721758365631e-06,1.0000000156651367,2.0000000213258318,0.0,1217.9999906384182,0.9999975609389367,1216.9999930774793
2021-12-16 22:30:48+01:00,0.0,614.0000000596046,139.00000002468005,0.0,472.0000000670552,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1225.00000015134,0.0,1225.00000015134
2021-12-16 22:30:56+01:00,0.0,614.0000000596046,139.00000002468005,0.0,472.0000000670552,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1224.0000001513636,-0.9999999999763531,1225.00000015134
2021-12-16 22:31:04+01:00,0.0,611.9999999646097,137.9999999771826,0.0,470.99999990314245,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1221.9999998449111,0.9999999999763531,1220.9999998449348
2021-12-16 22:31:12+01:00,0.0,614.0000000596046,137.9999999771826,0.0,472.0000000670552,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1224.0000001038425,0.0,1224.0000001038425
2021-12-16 22:31:20+01:00,0.0,614.0000000596046,137.9999999771826,0.0,472.0000000670552,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1224.0000001038425,0.0,1224.0000001038425
2021-12-16 22:31:28+01:00,0.0,614.9999999906868,137.9999999771826,0.0,472.99999999813735,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1226.999999965983,0.9999999999763531,1225.9999999660067
2021-12-16 22:31:36+01:00,0.0,614.9999999906868,139.00000002468005,0.0,473.9999999292195,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1227.9999999445863,0.0,1227.9999999445863
2021-12-16 22:31:44+01:00,0.0,615.9999999217689,139.00000002468005,0.0,472.99999999813735,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1226.99999994461,-0.9999999999763531,1227.9999999445863
2021-12-16 22:31:52+01:00,0.0,611.0000000335276,137.9999999771826,0.0,469.9999999720603,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1218.9999999827705,0.0,1218.9999999827705
2021-12-16 22:32:00+01:00,0.0,611.0000000335276,140.00000001396984,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1217.9999999934807,0.0,1217.9999999934807
2021-12-16 22:32:08+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1213.9999999092197,-0.9999999999763531,1214.999999909196
2021-12-16 22:32:16+01:00,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1215.000000036298,0.9999999999763531,1214.0000000363216
2021-12-16 22:32:24+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1214.9999999780903,0.9999999999763531,1213.999999978114
2021-12-16 22:32:32+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1214.9999999780903,0.9999999999763531,1213.999999978114
2021-12-16 22:32:40+01:00,0.0,610.0000001024455,137.9999999771826,0.0,468.00000010989606,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1217.0000001895005,0.9999999999763531,1216.0000001895241
2021-12-16 22:32:48+01:00,0.0,608.9999999385327,140.00000001396984,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1214.9999998985095,-0.9999999999763531,1215.9999998984858
2021-12-16 22:32:56+01:00,0.0,608.0000000074506,137.9999999771826,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1211.9999999995343,0.0,1211.9999999995343
2021-12-16 22:33:04+01:00,0.0,608.9999999385327,140.00000001396984,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1215.9999998984858,0.0,1215.9999998984858
2021-12-16 22:33:12+01:00,0.0,608.0000000074506,137.9999999771826,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1210.999999999558,-0.9999999999763531,1211.9999999995343
2021-12-16 22:33:20+01:00,0.0,610.0000001024455,139.00000002468005,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1216.0000000731088,0.0,1216.0000000731088
